geneName	BALBc_rep1
Gm12238	0
Retreg2	4679
Chkb	7
Mir302c	0
Rnf135	1265
Gm21312	0
Gm2022	0
Gm9999	0
Gm3985	0
Ppp1r12c	4031
Acat3	0
Tbl1xr1	2870
Arhgap30	18773
Samd3	0
Snord71	0
Cyp2s1	0
Lrrc20	1604
Zbtb8b	0
Spaca3	0
Dnajb8	0
Stat2	583
Rpl24	4080
Bbs9	3
Nudt15	1
Ttc24	0
Best2	0
Nucks1	5783
S100a6	51
Gm4736	0
Anp32b	12974
9530002B09Rik	0
A730020E08Rik	1
Mir16-1	0
Rnf212b	0
Mirlet7a-1	0
Dzank1	0
Eef1a1	145126
Ppp1r14bl	0
1700029H14Rik	0
Slc9a3r2	0
Apbb1ip	733
Smcp	0
Ifna5	0
Supt6	4197
Ifna2	0
Ier5	2671
Gna11	605
Icam2	7606
Siah1a	74
Shmt1	4137
Siah2	538
Stc1	16
Hyal2	5020
Zfp786	0
Neto1	0
Ccdc92	2884
Ncaph	1724
Ppp1r42	0
Klc4	739
5430427O19Rik	0
Iqschfp	0
Gml2	0
Gprc5d	0
Wdfy1	1992
Olfr549	0
Olfr613	0
Olfr616	0
Olfr630	0
Gm29089	0
Far1os	0
Acp2	1010
Vaultrc5	19
Gm1720	0
Vmn1r179	0
F11r	0
1700008P02Rik	0
Sdr9c7	0
Prpf4	1351
Cmtm8	0
Mir24-2	1
Foxd4	0
Lrrc72	8
Gm16863	0
Mir3472	0
Zfp433	0
Vps26a	7736
Tank	4095
Mir6927	0
Mir6926	0
Mir6923	0
H2az1	20168
Zpr1	6204
4930419G24Rik	0
Mir6337	0
Gpr17	0
Zkscan2	0
Itprid1	0
Kctd16	0
Erp29	5455
4930425L21Rik	0
Mir8104	0
Higd1c	0
Mterf1b	0
4930511A02Rik	0
Emc8	3278
Akr1e1	0
4930512M02Rik	0
Mir3471-2	0
4930513D17Rik	0
Mpc2	2582
Spdl1	0
Prep	7339
Prkrip1	3628
Sprr2f	0
Pdcd6	5187
9030404E10Rik	0
Cldn34c4	0
Klhdc8a	0
Rasip1	0
Pramel1	0
Pik3ap1	36
Ogfr	7119
Tmem143	142
Gm11186	0
Hsd17b2	0
Vtn	0
Psg19	0
Upk3bl	0
Gimap3	4499
Pcdhga12	0
Glyat	0
D730050B12Rik	0
Tmem237	1124
Asb11	0
Egfbp2	0
Gm5476	0
Pax6os1	0
Dio3os	0
Emx2os	0
Gm5088	25
Psg-ps1	0
Igf2os	0
Rhbdd1	4
Svep1	1
Hoxaas2	0
Mir194-2	1
Rasl11a	0
Cd177	0
Ugt2b5	0
Onecut1	0
Sos1	1
Skp1a	13954
Lamc3	1
Gm6042	0
Gm5477	0
1700060C16Rik	0
Mlxipl	0
Snora44	34
Denr	1455
Sim2	0
Sox8	0
Tmem39a	3918
Fcho1	15776
Rftn2	1
Rap2b	2034
Il31	0
Ear10	0
Gm13497	0
Gm19619	0
Nppa	0
Npm1	22304
Npdc1	419
Npc1	1599
Olfr1218	0
Olfr1156	0
Myo15	0
Dnajb12	774
Mindy1	1018
Ttc23l	0
Tnnc2	0
Tlx2	0
Zhx1	3099
Zfy2	0
Zfy1	0
Vmn1r139	0
Vmn1r135	0
Gm614	11
Ern2	0
Gnasas1	11
Efl1	1355
Lrrc14	4466
Gm30083	0
AA467197	0
Hcn2	0
Serpind1	1
Kcns1	0
Fasn	16966
Bmp15	0
Bmp10	0
Hgfac	0
4933411K16Rik	0
4933417A18Rik	0
Adat2	117
Erlec1	220
2210016F16Rik	3957
H1f7	0
Mcemp1	0
Casp6	1880
Ddx3x	18739
C130050O18Rik	0
Defa40	0
Cdk5rap1	686
Plpp6	334
1700052K11Rik	2026
4931440P22Rik	119
Myl7	0
Cst13	0
Ak6	2641
Mir7685	0
Mir3064	42
Trp53cor1	0
Mir7236	0
Mir7233	0
Plut	0
9430014N10Rik	0
9430078K24Rik	0
Vmn2r12	0
Cep78	175
Aadacl4fm1	0
Stpg2	0
Sptlc3	0
4930519F16Rik	0
Kcnu1	0
Sftpc	0
Ero1l	230
Olfr12	0
Mir873a	0
Mir654	0
C1ql3	0
Vmn1r149	0
Vmn2r25	0
Vmn2r24	0
Mir7237	0
Itih5l-ps	0
Rnaseh2c	1996
Cul7	1506
Olfr1358	0
Mir222	0
Pcdhga8	0
Bod1l	3410
Tmem47	0
N4bp1	239
Snx4	10462
Gm20594	0
4933416I08Rik	0
Slc15a1	2
Eif2b1	6569
Eif4b	10083
Mir7238	0
Trmt13	769
4930556G01Rik	0
Tcstv3	0
AF067061	0
Pld1	0
Gtf2h4	3926
Asb12	0
Gm36028	0
Gm16325	0
Zc3h15	7077
Triap1	2500
Ebna1bp2	11292
4930555G01Rik	0
Map3k3	161
Atp1b2	0
Diaph2	0
1700109I08Rik	0
Lrrc36	0
Mtfmt	579
A630095N17Rik	0
Pus3	2980
Gemin7	3011
Huwe1	9897
Rspry1	4864
Akr1a1	17041
Cfap157	0
Dhrs1	345
Cilp2	0
Trem3	0
Adra1d	0
Hbb-b2	0
Tnfsf11	2
Mrap	0
Olfr389	0
Olfr393	0
Olfr394	0
Olfr392	0
Olfr395	0
Olfr399	0
Eapp	3196
Luc7l3	7425
A430057M04Rik	13
Cab39	4040
Nup155	2812
Prtn3	0
1700020N18Rik	0
C030034I22Rik	646
Masp2	399
Eno1	52223
4631405J19Rik	0
Rpl37a	4219
Gabra2	0
Alpk2	0
Creb1	5364
Hsd3b5	0
Il10rb	2560
Nxph3	0
Snx18	540
Gm19757	0
Apol7c	0
Ebf4	0
Cul4b	953
Ube2ql1	0
Btbd18	0
Hhla1	0
Gm13889	0
4930407I10Rik	0
Pdik1l	1561
Fam76a	1901
Gm867	0
Dnase1l2	0
Six3	0
Six2	0
Chmp4c	0
Olfr138	0
Ttc26	0
Igsf8	1173
Mir7240	0
Mir1968	0
Vmn2r31	0
Vmn2r63	0
Fndc7	1
Tedc2	552
Slc5a5	0
Tmem125	0
Fndc3a	2857
Mir7241	0
Serpina1b	0
Krtap27-1	0
Ift22	494
Fbxo24	0
Rufy2	1335
Rab10os	1455
Cdipt	8817
A830009L08Rik	0
Mir203	0
Shisal2a	0
Mfsd4b5	0
Jazf1	19
Frmpd4	0
Cox5b	3172
Cdh6	0
Mob2	5175
Rpl8	20427
Mnt	49
Hoxd13	0
Hoxd12	0
Pcdhb3	0
Tmem177	24
Rnf166	7171
Tmem140	0
Rdh16f2	0
Klra18	0
Klra22	0
Gm31763	0
Rpl34	73
Pcdhb14	0
Pcdhb13	0
Abhd17a	11543
Ttc1	4654
Nmd3	2100
Aaas	5857
H2-M10.2	0
Emc7	5092
Gpn1	2527
Prelid3a	0
Sumo2	2468
Mapre3	58
Asb6	1653
Rab29	441
Uhrf2	3207
Etv5	3
3110099E03Rik	0
Aadacl2fm2	0
Mir7242	0
Parp2	2294
Scgb1b3	0
Pramef6	0
Smim9	0
Amigo2	0
Scd1	254
Csl	5
Xndc1	285
Mrps33	515
Gdap1	0
Gda	0
Clip2	102
Tcp11x2	0
Hao2	0
0610009B22Rik	167
Mir344	0
Akap3	0
Skiv2l	7081
Gm9731	0
5430440P10Rik	14
Gm29684	0
Gm13088	0
Trmt9b	5
1700022I11Rik	0
Nanp	6
Pbld2	0
Kat2a	3067
Cdt1	1879
Cd200r1	1
Myg1	2013
Fgfbp3	0
Gm19461	0
Msx1	0
Notch4	0
Tex15	0
Dph5	1794
Ttl	0
Fthl17e	0
Mettl16	2028
Setmar	0
Ipo4	9530
Hdac11	0
Hamp	0
Ifnb1	0
Mcm3ap	3516
Gm6121	0
Scgb1b24	0
Dact3	1
Nlrc3	8111
Sbpl	0
Olfr1306	0
Zfyve27	5333
2610020C07Rik	484
Sncg	0
Snai1	0
Siglec1	0
4933409F18Rik	0
Rab3gap2	2272
Adipor1	7022
Rnft2	0
Ifngr1	3301
Plekha8	79
Mir6546	0
Prickle4	0
Fam219a	661
Creg1	2303
4930554C24Rik	0
1700020M21Rik	0
Jhy	0
Olfr773	0
Tgif2lx1	0
Ifna14	0
4930554I06Rik	0
4930563H07Rik	0
4930555K05Rik	0
Cfap58	0
4933400L20Rik	0
Brinp1	0
Arpc1a	5288
Drd5	0
Tceal9	1363
Gzmd	0
Gzmc	0
Mir7648	0
4930568G15Rik	0
Zfp97	0
Il5	0
Il3	0
Mir6920	0
Prl2c4	0
Samd5	0
Serpinb3c	0
Mmp1a	0
Exosc2	2530
Kin	2604
Phf19	218
Ptpn6	12487
Ccdc42	0
Armc7	1553
Smtnl2	0
Esyt3	0
Slc25a22	3462
Ggct	215
Henmt1	0
Dlst	11522
Rrp9	7452
Faxc	0
Aadacl4fm5	0
Mroh7	1
Nutm1	0
Arhgef19	0
Irgm2	452
Gm5468	0
Atp5k	861
Six6	0
Six5	218
Six4	0
Mir6384	0
Tnxb	0
Pimreg	813
Tmem214	3842
Angel1	1480
Gm10421	0
Snord87	38
Cct7	50428
Fam240b	0
2300003K06Rik	0
Olfr421-ps1	0
Olfr248	0
Olfr739	0
Olfr740	0
Olfr1140	0
Olfr1032	0
Gm12718	0
1700094J05Rik	0
1700027J07Rik	0
Arhgap40	0
Gcgr	0
Lce1m	0
Cpa3	37
Tex28	0
E330014E10Rik	0
Gm21454	0
Ets1	39038
Mir7649	0
Prss55	0
Prr23a3	0
AF067063	0
Gm17733	0
Mir5121	0
Mir5120	0
1700008C04Rik	0
Pik3r4	23
Cstad	0
Med22	7749
1700016K05Rik	0
Otc	0
Orm1	0
Slc22a6	0
Syna	0
5830454E08Rik	99
4932415M13Rik	0
Mab21l2	719
Lynx1	0
Srrm4	0
Fam205c	0
9530014B07Rik	0
Echdc1	1
Slc49a4	6
Car7	0
Lingo3	0
Vmn2r48	0
Crygs	0
Cryab	0
Cry2	197
Ptgdr2	0
Pcdha10	0
Pcdha11	0
Pcdha5	0
Pcdha7	0
Dpysl2	1512
Nedd4	1993
Cdon	1
Ssxb10	0
D030025E07Rik	0
Rnf5	2547
Zfp853	0
Dnah12	0
Tmed11	0
Wincr1	0
Olfr1454	0
Figla	0
Eif2s3y	0
Rhox2e	0
Ddx19a	13625
Prph	0
Nupl1	5197
Clec4a1	0
Stk17b	54429
Mat1a	0
1700013F07Rik	0
Cdx2	0
Sufu	856
Slc5a1	0
Rab3c	0
Snord13	0
Clcn2	2934
Gm25500	0
Nme6	213
Mir7651	0
Pomk	890
Lrrk2	0
Shpk	895
4930448C13Rik	0
Ccdc106	0
Fbxw19	0
Uap1l1	4510
Poglut1	6757
Cpb2	0
Pank1	21
Capn1	13606
Mir5619	0
Mir344i	0
4930431F12Rik	0
Gm4432	0
Gm6083	0
DQ267102	0
Mir5620	0
Mir5709	0
Mir5621	0
Mir5710	0
A930016O22Rik	0
Gm26705	0
4933425B07Rik	0
Mir5623	0
Gm15694	1
Mir3073b	0
Mir5615-1	0
Mir5624	0
Mir5615-2	0
Mir5625	0
Gm21276	0
9630001P10Rik	0
Ifngas1	0
Mir1231	0
Mir344h-2	0
4930572O03Rik	0
Mir5616	0
1700011M02Rik	0
Gm12596	0
Mir5617	0
Mir5627	0
Gm12992	0
Dreh	0
Cdc25a	8075
Mug2	0
Hsp90aa1	32771
Hspa1a	0
Hspa1b	971
Gtf2b	4235
Lama4	0
Timm23	7416
Pgc	0
Pnpla5	0
Cldn20	0
Trmt10c	3619
Coa6	1365
Fam163a	0
Ccnb1	1391
Birc5	926
Olfr288	0
Mir201	0
Smim14	2961
Tmem168	705
Dpp7	1331
Tas2r103	0
Egln2	3156
Egln1	1636
Znrd1as	174
Mtx2	3782
Chst3	3
Nup160	3889
Ddx24	20358
Psmc2	9898
Vmn2r-ps159	0
Fam240a	0
Pank4	4327
4930448I06Rik	0
Gm15107	0
1700074P13Rik	0
Hbp1	4360
Sult5a1	0
Gm17266	0
Ppp3ca	366
Cfap36	1409
Pxt1	0
Sh3tc2	0
Dennd2a	1
Mir6399	0
Gm15501	40
Gm1968	0
Oog1	0
Olfr1259	0
Smim15	1887
Mir6994	0
2900009J06Rik	0
Ciao2a	8391
Thbs2	0
Arhgef28	5
Dbf4	5098
Eif1	44218
Stxbp4	1
Stxbp3	2724
Mir8090	0
Rps6ka4	4730
Nrip3	0
Gm16287	0
Paip1	381
Tex44	0
Bpifa1	0
Smok2a	0
Pa2g4	2635
B230118H07Rik	0
Fos	4250
Tbx5	0
Ppp1r13b	118
Krtap4-1	0
Cerkl	1
Trim33	1493
Zfp677	250
Sult2a8	0
Trim16	727
Psph	2141
Lrrc8c	7
Slc15a4	1456
Vwa2	0
Ccnj	119
Lmcd1	0
Tram1l1	0
Pcyox1l	450
Dact2	0
Tarsl2	1
Lmln	29
Pigz	0
Fbxo4	1
C920006O11Rik	1
Mir219b	0
Tmem262	0
Fam102b	5
Eno1b	12739
Cox7b	2921
Ifitm3	0
Cmtr1	59
Prorp	2005
Slc35f5	400
Prxl2c	223
Adam30	0
Tns1	1719
Zfp326	387
Stpg3	0
Ncapd2	1218
Atf7ip2	0
Cox10	3714
Gm5833	0
Gm44501	0
Ccl17	0
Ccl12	0
Mir7036b	0
Dip2a	0
Nt5dc2	1605
Hrh3	0
Mir346	0
Mir345	0
Mir341	0
Mir340	0
Mir339	0
Mir92-2	0
Mir31	0
Mir27a	0
Mir32	0
Crebzf	2659
2010009K17Rik	0
Jmjd7	1
C1qtnf7	0
Xrra1	10
Gm14405	0
Calcoco1	6470
Cfap52	0
Pdcl	6560
Poc5	2140
Ces1f	0
Vmn1r201	0
Tmem51os1	1
Ndufa3	1272
Tmem223	2005
Slc12a2	5
Thbd	0
Th	0
Slc10a4l	0
Gm4868	0
Drd1	0
Lce1h	0
Nsmaf	2431
Gpr82	1
Gpr4	0
Ankef1	0
Fam149a	0
Rccd1	726
Vcpip1	4515
Cep120	2905
Wdtc1	85
Tmem39b	4400
Bpifb6	0
Lin52	1403
Nudcd3	6933
Rnasek	4030
Maoa	0
Unc93a	0
Plcg2	582
Entpd3	0
Fstl5	0
Qrfp	1
Lrrc8a	489
Zfp605	356
Zfp960	0
Gm8096	0
Hmgb1-rs17	1
Flacc1	0
Lztr1	3893
H2-K1	8301
Fam162b	0
1700031A10Rik	0
Gm12191	0
Lrrd1	67
Mug1	0
Gm15663	0
1110015O18Rik	0
Tpbpb	0
Vmn2r54	0
Psmb10	4557
H19	1
Pdhb	8608
Ube2g2	3014
Ggcx	476
Gbp7	4782
Olfr1010	0
Mov10l1	0
Prelp	0
Olfr729	0
Glipr1l2	0
Iscu	3172
Elf4	2587
Zfp763	3
Rps16	5207
Gtf2a1l	0
1700021F07Rik	0
1700001P01Rik	38
Olfr1509	0
Elob	4622
Dcp2	761
Frmd6	607
Mfsd6l	0
Dnaja2	13459
Snord118	0
Gas5	6022
Fam47c	0
Gm10406	0
Aplp1	515
Cacna1f	0
Kcnd3	0
Ptgr1	0
Ranbp9	900
5330439B14Rik	0
H2ac18	0
Tbp	4950
Tap1	5343
4930429B21Rik	0
Zbtb11os1	249
B830017H08Rik	0
Gm8633	0
Ctsh	0
4930487H11Rik	0
4930515L19Rik	0
Gm9828	4
Sox1ot	0
1700003E16Rik	0
Gm4285	0
Fem1a	3655
Amz1	0
Cytip	48666
Slc10a4	0
Emilin2	0
Defb19	0
Gpr171	1344
Mdp1	7614
Rprm	0
Wfdc1	0
Tox4	7220
1700001K19Rik	0
Tnks1bp1	660
Rad9a	2774
F5	0
Mdga1	0
Lrrc59	6693
Gm9805	0
Rab40b	0
Zfp689	1836
Zdhhc13	2805
Olfr623	0
Olfr644	0
Olfr638	0
Olfr632	0
Olfr635	0
Olfr578	0
Olfr575	0
Olfr560	0
Olfr559	0
Olfr586	0
Snx32	2
Acot8	1323
Scgb2b11	0
Fgfr4	0
4930430F21Rik	0
Gm5935	0
Stxbp5	237
Vmn2r4	0
Vmn2r3	0
Vmn2r2	0
Ccdc88b	1704
Klhdc1	535
Afg3l2	1316
4921534H16Rik	0
Atm	2681
Fadd	174
Fabp3	0
Acad12	26
Mir412	0
Gm37013	0
Gpx2	0
Fam193b	3748
Adgre4	0
Myocos	271
Vmn1r9	0
Vmn1r21	0
S100a13	1493
Rec114	0
Dimt1	1565
Sertad3	2
Kcnh7	0
Olfr1346	0
Ephx4	0
Tyw3	189
Polr1a	5194
Aff4	2765
Mageb18	0
Cdc23	5321
Abhd12b	0
Nusap1	2632
Lpar2	157
B3galnt1	0
Mir3094	0
4932702P03Rik	0
Ptpn23	1991
Ptgir	899
Ppp2r2cos	0
Mir7029	0
Cct8	33605
A530046M15Rik	1
Pyroxd1	1088
Tigd5	209
Olfr262	0
Ccl8	0
Fry	0
Acbd3	3099
Psenen	2307
Fam71e2	0
Pramef8	2461
Vwf	0
Snora5c	0
Tmem150cos	0
Pabpc4l	0
F830016B08Rik	0
Serpina3j	0
Arfgef2	33
Cyp2a22	0
Gm10710	0
Dlx4os	0
Tmem92	0
Vmn1r112	0
Txnip	1416
Gm13084	0
Scd3	0
Sost	0
Nsa2	3155
Atad1	5747
Pnma1	1
Dcun1d5	9214
Opcml	0
Cxcr5	0
Blk	1
Prdm1	0
1700028K03Rik	0
5430401F13Rik	0
Upk2	0
Rbpjl	0
Mir6906	0
1700042O10Rik	0
Tbc1d22bos	74
Abcb7	356
Kcnv2	0
P2ry6	0
Elfn2	0
Brip1	1
4930548G14Rik	0
Nop10	3819
Pcare	0
Gpt	429
Mcee	391
Kif16b	6
Olfr814	0
Olfr427	0
Olfr747	0
Mettl22	1479
Rp1l1	0
A630089N07Rik	236
1700108F19Rik	0
Eif4ebp1	938
Ppp2r5a	2810
A730063M14Rik	0
4930552N02Rik	0
Lrp4	0
Mir6368	0
4933405E24Rik	0
Phrf1	5470
Gli2	0
Ifi211	66
Asl	1565
1700003D09Rik	0
Pde6b	0
Dnajc3	6696
Prop1	0
Gm11213	0
Pum3	10944
Ahsa1	11364
Padi6	0
Ccdc69	1078
Tesk2	178
Eif3m	11276
Iws1	4028
Phospho1	101
Kif1c	420
Usp32	438
Tnfrsf17	0
Med9os	49
Cd70	0
Cd40lg	3406
Tnfsf12	0
Pfkl	10797
Ints6	3242
E2f5	816
Ptpn3	1
Naglu	2279
Gm9079	0
Gbp8	2507
Acrv1	0
Chrna7	0
Chrna1	0
Aco1	6688
Cst8	0
Cst3	7269
Stk36	0
Chil6	0
Esrra	1581
Odf1	0
Ptgs2	0
Dct	0
Upk1a	0
Cdh17	0
Klk15	0
Cygb	0
Tmem150a	438
Tmem184a	0
Kel	0
Ido2	28
Rcvrn	0
Ap2m1	26218
Rpl13	35597
Krtap3-3	0
Stip1	22691
Dhrs7	894
2310011J03Rik	3217
Lsm5	1152
Gm10658	0
Kcnj10	0
Mir1258	0
Mir290b	0
F2r	982
F2	0
Vmn1r45	0
4930413F20Rik	0
1700121L16Rik	0
6030440G07Rik	0
1700092C02Rik	0
Cnp	15180
Herpud2	1351
Mir6403	0
Fcna	0
Fbp2	0
Foxh1	0
Fap	0
1700084M14Rik	0
Mirlet7g	0
Plin2	5520
Evi5	0
Hsd3b6	0
Rsrp1	32318
Pcm1	2200
Trim29	0
Poglut2	1665
Tagln	0
Aloxe3	0
4930428O21Rik	0
Zfp512	4548
Tmed10	11510
Ints1	8997
3110009F21Rik	0
Acvr1b	504
Actb	150296
Gm21440	0
Mir301b	0
Ppef2	0
Slc39a2	0
Glipr1l1	0
Sec62	4604
Mir326	0
AU023762	0
Zbtb45	4012
D530049I02Rik	0
Cyp2c23	0
Gm13279	0
Ssxb5	0
Sva	0
4933427E13Rik	0
Nat8f4	2139
4930525G20Rik	0
C130073F10Rik	0
Efnb3	22
Trim27	12578
Krtap4-2	0
Gm15987	0
4930521E06Rik	0
2310030A07Rik	0
4930590L20Rik	0
Eif5a2	1
Cadm4	0
Bcas3os2	0
Cdk1	556
Col7a1	937
Scgb1b27	0
B230119M05Rik	0
Ddx46	4034
Rpl4	55329
2310033P09Rik	4020
Entpd8	0
Nipsnap2	851
Ssxb1	0
B020018J22Rik	0
4930542M03Rik	0
Tmem191c	2755
Ndufs2	11324
Defb50	0
Snupn	1590
Shfl	536
Rttn	599
Ppip5k1	763
Zbtb12	0
Fbxw26	0
Cntnap1	220
Snora68	299
Mir592	0
F730035M05Rik	0
Uprt	1071
Pitpnm3	0
2410018L13Rik	0
Gm7134	0
Mira	0
Il1rn	0
Olfr785	0
Rab11a	3769
Mir6907	0
Pabpc6	0
Msl3l2	650
6030407O03Rik	0
Ppp2r5e	1825
Dcdc2c	0
Lman2l	5715
Dmac2l	905
H2bc14	0
Lgsn	0
Tat	0
A630023P12Rik	108
Man2c1os	50
Coq4	300
Olfr1419	0
Nol6	5252
Mir6937	0
Mir6935	0
Gdf11	56
Gpd1	131
4930553C11Rik	0
Fbxo42	4572
Snord99	2
Snord93	34
Rhox2h	0
Zfp827	14
Polr2j	2163
Xcr1	0
Seh1l	4947
Plekhn1	0
Vmn2r17	0
Kif15	1445
Smpdl3a	4669
Atg101	5525
4933421O10Rik	196
Vmn2r101	0
Vmn2r100	0
Vmn1r1	0
Ccl22	0
Myo5a	111
Klk12	0
A430088P11Rik	224
2700089I24Rik	0
Csnk2a1	535
Moxd1	14
Myoz1	0
Ercc4	4814
Myo19	1920
Selenoi	2900
Lpar3	0
Rtn4r	0
Tex52	0
Rcan3	1725
Asprv1	0
Cnih1	6377
Zic3	0
Actg2	0
Actc1	1
Adipoq	10
Chrng	0
Sprr2d	0
Spint2	25514
Serpina3k	0
Vstm2l	0
Pik3ip1	1084
Spout1	4936
Ubqlnl	0
Nup54	5184
Klhl6	11683
Mypop	40
Mob1a	5247
Sds	0
Plekhf2	4731
Wdr27	0
C4a	0
Hoxd9	0
Sde2	7914
Cilp	0
Ceacam15	0
Actr8	2801
Mir6339	0
Serping1	0
Ranbp1	20812
C1s1	0
Ccne1	384
Dnajc18	1551
Spaca5	0
Epb41	3431
Raf1	10704
Tescl	0
Mki67	2834
Arhgef17	69
Isoc2a	0
Col2a1	0
Pla2g7	4
Hsd17b14	0
Nps	0
Rab3gap1	3638
D630010B17Rik	0
1700044C05Rik	0
8430422H06Rik	0
Fkbp15	2116
Pldi	0
Gm4971	0
Zfp811	0
Mettl2	3687
Hlf	0
Sgk3	64
Gins2	196
Afap1l1	0
Id3	38590
Lama3	0
Ifit2	1064
Acta2	0
Cyp4a14	0
Chad	0
Nab2	21348
Ceacam10	0
Hdac3	9363
Mir484	0
Mir483	0
Mir532	0
Mir463	0
Mir451a	0
Mir449a	0
Mir365-2	0
Mir429	0
Gm13985	0
Gstm1	1861
H2-Q9	0
Zfp438	0
Morn2	237
Ctsc	7267
Nms	0
Ehd4	1816
Klf17	0
Slc10a6	0
Mctp1	1
Grpel2	908
Tspo2	0
Map2k3os	327
Tbrg3	2
Sik3	1568
Esp23	0
Esp8	0
Esp4	0
2810002D19Rik	0
Usp39	4287
Arel1	2278
Mir7652	0
Rai2	0
Gcg	0
Prss3	0
Hbb-y	0
Mir6392	0
Vmn2r93	0
Vmn2r92	0
Vmn2r91	0
Vmn2r90	0
Vmn2r83	0
Dydc1	0
Ndufaf5	785
Ndufb11	4712
Rps25	5323
Pou4f2	0
Dbh	0
C1qtnf2	0
Art2b	6608
Txn2	14744
Hcls1	2757
Fhl4	0
Zp4-ps	0
A430093F15Rik	7244
Procr	0
Prl	0
Dspp	0
Dsg1a	0
Drp2	0
Mast3	7433
Scaper	346
Mir30e	0
Mir206	0
4930480K15Rik	0
Vmn2r115	0
Sec24c	10032
Tmem205	0
Milr1	0
Nepn	0
Fam228a	0
2810013P06Rik	2838
Gm16336	0
Gm15545	129
AI847159	0
C330007P06Rik	12
Gm4861	0
Plppr4	0
Gabrg1	0
Gab2	2
Supt4b	68
Sucla2	2168
Akr1b3	0
Mir3074-1	0
4933438K21Rik	0
Gm3055	0
Ccl28	0
Pate3	0
Pik3cb	1
Usb1	4672
Clybl	0
Cyp2a4	0
1700060C20Rik	0
Notum	0
Sall4	0
Igsf23	1
Slc25a37	1282
Rnf115	5844
Nop9	6891
Prdm8	0
Prelid2	660
Brix1	11331
Ctsq	0
Tab1	166
Dusp2	6050
Rsu1	2527
2310022B05Rik	785
Phyhip	0
Sh2d7	0
Snord64	0
Kdelr2	2718
Gm2093	0
Mir7655	0
Vmn1r69	0
Plag1	0
Arl10	680
Mlycd	835
Rplp2	7002
Txndc17	1530
Cftr	0
Arap3	1
Caap1	1197
Ccdc80	0
Mir3089	0
Mir3088	0
9130019P16Rik	48
Col4a3	1
Ankrd66	0
Bend7	0
Kcnj1	0
Cidea	0
Ankrd52	610
Sh3rf3	0
Bloc1s3	910
Clec12a	0
Notch1	2610
Ntn1	7
Pde6d	1630
6330409D20Rik	0
Nlrp4g	0
A430005L14Rik	2339
Pisd-ps3	6999
Cebpzos	169
Lmod3	0
Gm3409	0
Gm3415	0
4930583P06Rik	0
Zfp981	0
C330013E15Rik	0
C1rb	0
Gm4349	0
2810025M15Rik	32
1700049E15Rik	0
Fstl1	1073
Soga3	1
Ankrd37	562
Vwce	0
Cdkl1	0
Mex3b	1609
Card11	6547
Dynlt1b	79
6430550D23Rik	0
Fes	77
Ptpn1	13481
Ptp4a1	403
Mir3097	0
Plagl2	2799
Hs3st3b1	4932
Gm9767	0
Gm4566	0
2410002F23Rik	9143
Fgf7	0
Ccna2	226
Rb1cc1	3737
Gm3414	2234
Ssxb3	0
Ykt6	2996
Mycbp	423
Hdgfl1	0
Gabpa	2015
Cry1	4977
Fabp9	0
Atp6v0a2	7428
Ptprn2	0
Trim28	10298
Yipf3	6515
Oas3	5
Bdkrb2	0
Scgb1b12	0
Guf1	2581
Pou5f1-rs4	0
2410003L11Rik	0
Extl1	0
Fam71a	0
4930412B13Rik	0
Ubr4	9196
3110015C05Rik	0
2700069I18Rik	0
Ces3b	0
Olfr944	0
Olfr945	0
Ces2e	0
Ucn2	0
Gtpbp8	863
Zdhhc1	2025
Gtf3c1	9120
Pram1	527
Pex11a	0
Fbxl12os	0
2310015A10Rik	793
Foxn2	2305
Tex10	4042
Actl11	0
Akp3	0
Nkx1-1	0
LOC102635661	1047
Fbxw27	0
E530011L22Rik	59
Mir467b	0
Gm13128	0
Cib3	0
Prrt4	0
A630073D07Rik	0
BC024139	0
Nxpe3	486
4930404N11Rik	0
Prr23a2	0
Prr23a1	0
Strip1	3543
Gm15091	0
Slc35f1	0
Emsy	1905
Plcd4	91
H2-Oa	681
Gm2663	0
Btbd35f14	0
Kctd14	0
Krtap10-4	0
Ccnb2	546
Dmrta2	0
Lnp1	0
Trim26	5076
Catsperd	0
Qser1	0
4930544D05Rik	0
Rhox3g	0
Gm14124	0
Scgb1c1	0
9030025P20Rik	82
Mpzl3	49
Dsg1b	21
Sap18b	0
Zfp937	83
Tgif2lx2	0
Gm3435	0
Pogk	482
4930571K23Rik	0
Klra10	0
Rag1	1489
Raet1c	0
Mageb3	0
Gm11563	0
Pramef25	0
Dusp5	255
Rel	664
Reg2	0
Rela	13093
Adam18	0
Mir504	0
9030612E09Rik	0
Ugp2	1952
Gm15713	90
H2ab3	0
H2ab2	0
Samt2b	0
Hnf1a	0
Snord57	41
Xpnpep3	7172
Snora64	72
9530082P21Rik	0
Olfr247	0
Gm5113	0
Ctsf	0
Trip12	10344
Gfer	678
Vps35	3727
4931408D14Rik	1
Mboat4	0
Mcm7	14733
Scgb2b1	0
A230001M10Rik	0
Gm7337	0
Gm5039	0
4921511C20Rik	0
Rps4l	0
Mir669o	0
Gpd2	2450
Lnx1	567
Mfn1	285
Iqcd	59
Gm11981	0
Micalcl	0
Mab21l4	0
Sorcs2	0
Fam151a	0
H2bc1	0
H2ac20	0
H2ac10	0
H2ac4	0
Glipr2	282
Gmfb	7809
Ube4b	3295
A830082N09Rik	0
Pkhd1l1	0
Mup5	0
Mup4	0
Omt2a	0
